locale,path,page,viewport,cardIndex,pageCardCount,expectedPageCount,columns,isRightColumn,dataScope,exclusionReserve,marginInlineEnd,exclusionMissing,unexpectedExclusion,supportRect,actionRect,cardWidth,baselineCardWidth,baselineCardWidthMatch,gridWidth,baselineGridWidth,baselineGridWidthMatch,baselineSource,peerCardWidthMatch,gap,intersection,verticalIntersection,actionHeight,textClipped,href,rootOverflow,pass
en,/en/software,1,484,10,12,12,1,true,all-products,104,104,false,false,"{""left"":372.453125,""right"":468,""top"":838,""bottom"":884,""width"":95.546875,""height"":46}","{""left"":41,""right"":339,""top"":855.671875,""bottom"":899.671875,""width"":298,""height"":44}",444,444,true,444,444,true,test-only-exclusion-disabled,true,33.453125,0,28.328125,44,false,/en/software/r4-safe-tool-10,0,true
en,/en/software,1,484,11,12,12,1,true,all-products,104,104,false,false,"{""left"":372.453125,""right"":468,""top"":838,""bottom"":884,""width"":95.546875,""height"":46}","{""left"":41,""right"":339,""top"":856.40625,""bottom"":900.40625,""width"":298,""height"":44}",444,444,true,444,444,true,test-only-exclusion-disabled,true,33.453125,0,27.59375,44,false,/en/software/r4-safe-tool-11,0,true
en,/en/software,1,484,12,12,12,1,true,all-products,104,104,false,false,"{""left"":372.453125,""right"":468,""top"":838,""bottom"":884,""width"":95.546875,""height"":46}","{""left"":41,""right"":339,""top"":856.140625,""bottom"":900.140625,""width"":298,""height"":44}",444,444,true,444,444,true,test-only-exclusion-disabled,true,33.453125,0,27.859375,44,false,/en/software/r4-safe-tool-12,0,true
en,/en/software?page=2,2,484,1,12,12,1,true,all-products,104,104,false,false,"{""left"":372.453125,""right"":468,""top"":838,""bottom"":884,""width"":95.546875,""height"":46}","{""left"":41,""right"":339,""top"":856.0625,""bottom"":900.0625,""width"":298,""height"":44}",444,444,true,444,444,true,test-only-exclusion-disabled,true,33.453125,0,27.9375,44,false,/en/software/r4-safe-tool-13,0,true
en,/en/software?page=2,2,484,2,12,12,1,true,all-products,104,104,false,false,"{""left"":372.453125,""right"":468,""top"":838,""bottom"":884,""width"":95.546875,""height"":46}","{""left"":41,""right"":339,""top"":855.796875,""bottom"":899.796875,""width"":298,""height"":44}",444,444,true,444,444,true,test-only-exclusion-disabled,true,33.453125,0,28.203125,44,false,/en/software/r4-safe-tool-14,0,true
en,/en/software?page=2,2,484,3,12,12,1,true,all-products,104,104,false,false,"{""left"":372.453125,""right"":468,""top"":838,""bottom"":884,""width"":95.546875,""height"":46}","{""left"":41,""right"":339,""top"":855.53125,""bottom"":899.53125,""width"":298,""height"":44}",444,444,true,444,444,true,test-only-exclusion-disabled,true,33.453125,0,28.46875,44,false,/en/software/r4-safe-tool-15,0,true
en,/en/software?page=2,2,484,4,12,12,1,true,all-products,104,104,false,false,"{""left"":372.453125,""right"":468,""top"":838,""bottom"":884,""width"":95.546875,""height"":46}","{""left"":41,""right"":339,""top"":856.265625,""bottom"":900.265625,""width"":298,""height"":44}",444,444,true,444,444,true,test-only-exclusion-disabled,true,33.453125,0,27.734375,44,false,/en/software/r4-safe-tool-16,0,true
en,/en/software?page=2,2,484,5,12,12,1,true,all-products,104,104,false,false,"{""left"":372.453125,""right"":468,""top"":838,""bottom"":884,""width"":95.546875,""height"":46}","{""left"":41,""right"":339,""top"":856,""bottom"":900,""width"":298,""height"":44}",444,444,true,444,444,true,test-only-exclusion-disabled,true,33.453125,0,28,44,false,/en/software/r4-safe-tool-17,0,true
en,/en/software?page=2,2,484,6,12,12,1,true,all-products,104,104,false,false,"{""left"":372.453125,""right"":468,""top"":838,""bottom"":884,""width"":95.546875,""height"":46}","{""left"":41,""right"":339,""top"":855.734375,""bottom"":899.734375,""width"":298,""height"":44}",444,444,true,444,444,true,test-only-exclusion-disabled,true,33.453125,0,28.265625,44,false,/en/software/r4-safe-tool-18,0,true
en,/en/software?page=2,2,484,7,12,12,1,true,all-products,104,104,false,false,"{""left"":372.453125,""right"":468,""top"":838,""bottom"":884,""width"":95.546875,""height"":46}","{""left"":41,""right"":339,""top"":856.46875,""bottom"":900.46875,""width"":298,""height"":44}",444,444,true,444,444,true,test-only-exclusion-disabled,true,33.453125,0,27.53125,44,false,/en/software/r4-safe-tool-19,0,true
en,/en/software?page=2,2,484,8,12,12,1,true,all-products,104,104,false,false,"{""left"":372.453125,""right"":468,""top"":838,""bottom"":884,""width"":95.546875,""height"":46}","{""left"":41,""right"":339,""top"":856.203125,""bottom"":900.203125,""width"":298,""height"":44}",444,444,true,444,444,true,test-only-exclusion-disabled,true,33.453125,0,27.796875,44,false,/en/software/r4-safe-tool-20,0,true
en,/en/software?page=2,2,484,9,12,12,1,true,all-products,104,104,false,false,"{""left"":372.453125,""right"":468,""top"":838,""bottom"":884,""width"":95.546875,""height"":46}","{""left"":41,""right"":339,""top"":855.9375,""bottom"":899.9375,""width"":298,""height"":44}",444,444,true,444,444,true,test-only-exclusion-disabled,true,33.453125,0,28.0625,44,false,/en/software/r4-safe-tool-21,0,true
en,/en/software?page=2,2,484,10,12,12,1,true,all-products,104,104,false,false,"{""left"":372.453125,""right"":468,""top"":838,""bottom"":884,""width"":95.546875,""height"":46}","{""left"":41,""right"":339,""top"":855.671875,""bottom"":899.671875,""width"":298,""height"":44}",444,444,true,444,444,true,test-only-exclusion-disabled,true,33.453125,0,28.328125,44,false,/en/software/r4-safe-tool-22,0,true
en,/en/software?page=2,2,484,11,12,12,1,true,all-products,104,104,false,false,"{""left"":372.453125,""right"":468,""top"":838,""bottom"":884,""width"":95.546875,""height"":46}","{""left"":41,""right"":339,""top"":856.40625,""bottom"":900.40625,""width"":298,""height"":44}",444,444,true,444,444,true,test-only-exclusion-disabled,true,33.453125,0,27.59375,44,false,/en/software/r4-safe-tool-23,0,true
en,/en/software?page=2,2,484,12,12,12,1,true,all-products,104,104,false,false,"{""left"":372.453125,""right"":468,""top"":838,""bottom"":884,""width"":95.546875,""height"":46}","{""left"":41,""right"":339,""top"":856.140625,""bottom"":900.140625,""width"":298,""height"":44}",444,444,true,444,444,true,test-only-exclusion-disabled,true,33.453125,0,27.859375,44,false,/en/software/r4-safe-tool-24,0,true
en,/en/software?page=3,3,484,1,1,1,1,true,all-products,104,104,false,false,"{""left"":372.453125,""right"":468,""top"":838,""bottom"":884,""width"":95.546875,""height"":46}","{""left"":41,""right"":339,""top"":856.0625,""bottom"":900.0625,""width"":298,""height"":44}",444,444,true,444,444,true,test-only-exclusion-disabled,true,33.453125,0,27.9375,44,false,/en/software/r4-safe-tool-25,0,true
en,/en/software,1,767,1,12,12,1,true,all-products,104,104,false,false,"{""left"":655.453125,""right"":751,""top"":838,""bottom"":884,""width"":95.546875,""height"":46}","{""left"":41,""right"":622,""top"":856.359375,""bottom"":900.359375,""width"":581,""height"":44}",727,727,true,727,727,true,test-only-exclusion-disabled,true,33.453125,0,27.640625,44,false,/en/software/r4-safe-tool-01,0,true
en,/en/software,1,767,2,12,12,1,true,all-products,104,104,false,false,"{""left"":655.453125,""right"":751,""top"":838,""bottom"":884,""width"":95.546875,""height"":46}","{""left"":41,""right"":622,""top"":856.09375,""bottom"":900.09375,""width"":581,""height"":44}",727,727,true,727,727,true,test-only-exclusion-disabled,true,33.453125,0,27.90625,44,false,/en/software/r4-safe-tool-02,0,true
en,/en/software,1,767,3,12,12,1,true,all-products,104,104,false,false,"{""left"":655.453125,""right"":751,""top"":838,""bottom"":884,""width"":95.546875,""height"":46}","{""left"":41,""right"":622,""top"":855.828125,""bottom"":899.828125,""width"":581,""height"":44}",727,727,true,727,727,true,test-only-exclusion-disabled,true,33.453125,0,28.171875,44,false,/en/software/r4-safe-tool-03,0,true
en,/en/software,1,767,4,12,12,1,true,all-products,104,104,false,false,"{""left"":655.453125,""right"":751,""top"":838,""bottom"":884,""width"":95.546875,""height"":46}","{""left"":41,""right"":622,""top"":855.5625,""bottom"":899.5625,""width"":581,""height"":44}",727,727,true,727,727,true,test-only-exclusion-disabled,true,33.453125,0,28.4375,44,false,/en/software/r4-safe-tool-04,0,true
en,/en/software,1,767,5,12,12,1,true,all-products,104,104,false,false,"{""left"":655.453125,""right"":751,""top"":838,""bottom"":884,""width"":95.546875,""height"":46}","{""left"":41,""right"":622,""top"":856.296875,""bottom"":900.296875,""width"":581,""height"":44}",727,727,true,727,727,true,test-only-exclusion-disabled,true,33.453125,0,27.703125,44,false,/en/software/r4-safe-tool-05,0,true
en,/en/software,1,767,6,12,12,1,true,all-products,104,104,false,false,"{""left"":655.453125,""right"":751,""top"":838,""bottom"":884,""width"":95.546875,""height"":46}","{""left"":41,""right"":622,""top"":856.03125,""bottom"":900.03125,""width"":581,""height"":44}",727,727,true,727,727,true,test-only-exclusion-disabled,true,33.453125,0,27.96875,44,false,/en/software/r4-safe-tool-06,0,true
en,/en/software,1,767,7,12,12,1,true,all-products,104,104,false,false,"{""left"":655.453125,""right"":751,""top"":838,""bottom"":884,""width"":95.546875,""height"":46}","{""left"":41,""right"":622,""top"":855.765625,""bottom"":899.765625,""width"":581,""height"":44}",727,727,true,727,727,true,test-only-exclusion-disabled,true,33.453125,0,28.234375,44,false,/en/software/r4-safe-tool-07,0,true
en,/en/software,1,767,8,12,12,1,true,all-products,104,104,false,false,"{""left"":655.453125,""right"":751,""top"":838,""bottom"":884,""width"":95.546875,""height"":46}","{""left"":41,""right"":622,""top"":855.5,""bottom"":899.5,""width"":581,""height"":44}",727,727,true,727,727,true,test-only-exclusion-disabled,true,33.453125,0,28.5,44,false,/en/software/r4-safe-tool-08,0,true
en,/en/software,1,767,9,12,12,1,true,all-products,104,104,false,false,"{""left"":655.453125,""right"":751,""top"":838,""bottom"":884,""width"":95.546875,""height"":46}","{""left"":41,""right"":622,""top"":856.234375,""bottom"":900.234375,""width"":581,""height"":44}",727,727,true,727,727,true,test-only-exclusion-disabled,true,33.453125,0,27.765625,44,false,/en/software/r4-safe-tool-09,0,true
en,/en/software,1,767,10,12,12,1,true,all-products,104,104,false,false,"{""left"":655.453125,""right"":751,""top"":838,""bottom"":884,""width"":95.546875,""height"":46}","{""left"":41,""right"":622,""top"":855.96875,""bottom"":899.96875,""width"":581,""height"":44}",727,727,true,727,727,true,test-only-exclusion-disabled,true,33.453125,0,28.03125,44,false,/en/software/r4-safe-tool-10,0,true
en,/en/software,1,767,11,12,12,1,true,all-products,104,104,false,false,"{""left"":655.453125,""right"":751,""top"":838,""bottom"":884,""width"":95.546875,""height"":46}","{""left"":41,""right"":622,""top"":855.703125,""bottom"":899.703125,""width"":581,""height"":44}",727,727,true,727,727,true,test-only-exclusion-disabled,true,33.453125,0,28.296875,44,false,/en/software/r4-safe-tool-11,0,true
en,/en/software,1,767,12,12,12,1,true,all-products,104,104,false,false,"{""left"":655.453125,""right"":751,""top"":838,""bottom"":884,""width"":95.546875,""height"":46}","{""left"":41,""right"":622,""top"":856.4375,""bottom"":900.4375,""width"":581,""height"":44}",727,727,true,727,727,true,test-only-exclusion-disabled,true,33.453125,0,27.5625,44,false,/en/software/r4-safe-tool-12,0,true
en,/en/software?page=2,2,767,1,12,12,1,true,all-products,104,104,false,false,"{""left"":655.453125,""right"":751,""top"":838,""bottom"":884,""width"":95.546875,""height"":46}","{""left"":41,""right"":622,""top"":856.359375,""bottom"":900.359375,""width"":581,""height"":44}",727,727,true,727,727,true,test-only-exclusion-disabled,true,33.453125,0,27.640625,44,false,/en/software/r4-safe-tool-13,0,true
en,/en/software?page=2,2,767,2,12,12,1,true,all-products,104,104,false,false,"{""left"":655.453125,""right"":751,""top"":838,""bottom"":884,""width"":95.546875,""height"":46}","{""left"":41,""right"":622,""top"":856.09375,""bottom"":900.09375,""width"":581,""height"":44}",727,727,true,727,727,true,test-only-exclusion-disabled,true,33.453125,0,27.90625,44,false,/en/software/r4-safe-tool-14,0,true
en,/en/software?page=2,2,767,3,12,12,1,true,all-products,104,104,false,false,"{""left"":655.453125,""right"":751,""top"":838,""bottom"":884,""width"":95.546875,""height"":46}","{""left"":41,""right"":622,""top"":855.828125,""bottom"":899.828125,""width"":581,""height"":44}",727,727,true,727,727,true,test-only-exclusion-disabled,true,33.453125,0,28.171875,44,false,/en/software/r4-safe-tool-15,0,true
en,/en/software?page=2,2,767,4,12,12,1,true,all-products,104,104,false,false,"{""left"":655.453125,""right"":751,""top"":838,""bottom"":884,""width"":95.546875,""height"":46}","{""left"":41,""right"":622,""top"":855.5625,""bottom"":899.5625,""width"":581,""height"":44}",727,727,true,727,727,true,test-only-exclusion-disabled,true,33.453125,0,28.4375,44,false,/en/software/r4-safe-tool-16,0,true
en,/en/software?page=2,2,767,5,12,12,1,true,all-products,104,104,false,false,"{""left"":655.453125,""right"":751,""top"":838,""bottom"":884,""width"":95.546875,""height"":46}","{""left"":41,""right"":622,""top"":856.296875,""bottom"":900.296875,""width"":581,""height"":44}",727,727,true,727,727,true,test-only-exclusion-disabled,true,33.453125,0,27.703125,44,false,/en/software/r4-safe-tool-17,0,true
en,/en/software?page=2,2,767,6,12,12,1,true,all-products,104,104,false,false,"{""left"":655.453125,""right"":751,""top"":838,""bottom"":884,""width"":95.546875,""height"":46}","{""left"":41,""right"":622,""top"":856.03125,""bottom"":900.03125,""width"":581,""height"":44}",727,727,true,727,727,true,test-only-exclusion-disabled,true,33.453125,0,27.96875,44,false,/en/software/r4-safe-tool-18,0,true
en,/en/software?page=2,2,767,7,12,12,1,true,all-products,104,104,false,false,"{""left"":655.453125,""right"":751,""top"":838,""bottom"":884,""width"":95.546875,""height"":46}","{""left"":41,""right"":622,""top"":855.765625,""bottom"":899.765625,""width"":581,""height"":44}",727,727,true,727,727,true,test-only-exclusion-disabled,true,33.453125,0,28.234375,44,false,/en/software/r4-safe-tool-19,0,true
en,/en/software?page=2,2,767,8,12,12,1,true,all-products,104,104,false,false,"{""left"":655.453125,""right"":751,""top"":838,""bottom"":884,""width"":95.546875,""height"":46}","{""left"":41,""right"":622,""top"":855.5,""bottom"":899.5,""width"":581,""height"":44}",727,727,true,727,727,true,test-only-exclusion-disabled,true,33.453125,0,28.5,44,false,/en/software/r4-safe-tool-20,0,true
en,/en/software?page=2,2,767,9,12,12,1,true,all-products,104,104,false,false,"{""left"":655.453125,""right"":751,""top"":838,""bottom"":884,""width"":95.546875,""height"":46}","{""left"":41,""right"":622,""top"":856.234375,""bottom"":900.234375,""width"":581,""height"":44}",727,727,true,727,727,true,test-only-exclusion-disabled,true,33.453125,0,27.765625,44,false,/en/software/r4-safe-tool-21,0,true
en,/en/software?page=2,2,767,10,12,12,1,true,all-products,104,104,false,false,"{""left"":655.453125,""right"":751,""top"":838,""bottom"":884,""width"":95.546875,""height"":46}","{""left"":41,""right"":622,""top"":855.96875,""bottom"":899.96875,""width"":581,""height"":44}",727,727,true,727,727,true,test-only-exclusion-disabled,true,33.453125,0,28.03125,44,false,/en/software/r4-safe-tool-22,0,true
en,/en/software?page=2,2,767,11,12,12,1,true,all-products,104,104,false,false,"{""left"":655.453125,""right"":751,""top"":838,""bottom"":884,""width"":95.546875,""height"":46}","{""left"":41,""right"":622,""top"":855.703125,""bottom"":899.703125,""width"":581,""height"":44}",727,727,true,727,727,true,test-only-exclusion-disabled,true,33.453125,0,28.296875,44,false,/en/software/r4-safe-tool-23,0,true
en,/en/software?page=2,2,767,12,12,12,1,true,all-products,104,104,false,false,"{""left"":655.453125,""right"":751,""top"":838,""bottom"":884,""width"":95.546875,""height"":46}","{""left"":41,""right"":622,""top"":856.4375,""bottom"":900.4375,""width"":581,""height"":44}",727,727,true,727,727,true,test-only-exclusion-disabled,true,33.453125,0,27.5625,44,false,/en/software/r4-safe-tool-24,0,true
en,/en/software?page=3,3,767,1,1,1,1,true,all-products,104,104,false,false,"{""left"":655.453125,""right"":751,""top"":838,""bottom"":884,""width"":95.546875,""height"":46}","{""left"":41,""right"":622,""top"":856.359375,""bottom"":900.359375,""width"":581,""height"":44}",727,727,true,727,727,true,test-only-exclusion-disabled,true,33.453125,0,27.640625,44,false,/en/software/r4-safe-tool-25,0,true
en,/en/software,1,768,1,12,12,2,false,all-products,104,0,false,false,"{""left"":648.453125,""right"":744,""top"":830,""bottom"":876,""width"":95.546875,""height"":46}","{""left"":45,""right"":353,""top"":855.953125,""bottom"":899.953125,""width"":308,""height"":44}",350,350,true,720,720,true,pre-implementation-capture,true,295.453125,0,20.046875,44,false,/en/software/r4-safe-tool-01,0,true
en,/en/software,1,768,2,12,12,2,true,all-products,104,104,false,false,"{""left"":648.453125,""right"":744,""top"":830,""bottom"":876,""width"":95.546875,""height"":46}","{""left"":415,""right"":619,""top"":855.953125,""bottom"":899.953125,""width"":204,""height"":44}",350,350,true,720,720,true,pre-implementation-capture,true,29.453125,0,20.046875,44,false,/en/software/r4-safe-tool-02,0,true
en,/en/software,1,768,3,12,12,2,false,all-products,104,0,false,false,"{""left"":648.453125,""right"":744,""top"":830,""bottom"":876,""width"":95.546875,""height"":46}","{""left"":45,""right"":353,""top"":855.8125,""bottom"":899.8125,""width"":308,""height"":44}",350,350,true,720,720,true,pre-implementation-capture,true,295.453125,0,20.1875,44,false,/en/software/r4-safe-tool-03,0,true
en,/en/software,1,768,4,12,12,2,true,all-products,104,104,false,false,"{""left"":648.453125,""right"":744,""top"":830,""bottom"":876,""width"":95.546875,""height"":46}","{""left"":415,""right"":619,""top"":855.8125,""bottom"":899.8125,""width"":204,""height"":44}",350,350,true,720,720,true,pre-implementation-capture,true,29.453125,0,20.1875,44,false,/en/software/r4-safe-tool-04,0,true
en,/en/software,1,768,5,12,12,2,false,all-products,104,0,false,false,"{""left"":648.453125,""right"":744,""top"":830,""bottom"":876,""width"":95.546875,""height"":46}","{""left"":45,""right"":353,""top"":855.671875,""bottom"":899.671875,""width"":308,""height"":44}",350,350,true,720,720,true,pre-implementation-capture,true,295.453125,0,20.328125,44,false,/en/software/r4-safe-tool-05,0,true
en,/en/software,1,768,6,12,12,2,true,all-products,104,104,false,false,"{""left"":648.453125,""right"":744,""top"":830,""bottom"":876,""width"":95.546875,""height"":46}","{""left"":415,""right"":619,""top"":855.671875,""bottom"":899.671875,""width"":204,""height"":44}",350,350,true,720,720,true,pre-implementation-capture,true,29.453125,0,20.328125,44,false,/en/software/r4-safe-tool-06,0,true
en,/en/software,1,768,7,12,12,2,false,all-products,104,0,false,false,"{""left"":648.453125,""right"":744,""top"":830,""bottom"":876,""width"":95.546875,""height"":46}","{""left"":45,""right"":353,""top"":855.53125,""bottom"":899.53125,""width"":308,""height"":44}",350,350,true,720,720,true,pre-implementation-capture,true,295.453125,0,20.46875,44,false,/en/software/r4-safe-tool-07,0,true
en,/en/software,1,768,8,12,12,2,true,all-products,104,104,false,false,"{""left"":648.453125,""right"":744,""top"":830,""bottom"":876,""width"":95.546875,""height"":46}","{""left"":415,""right"":619,""top"":855.53125,""bottom"":899.53125,""width"":204,""height"":44}",350,350,true,720,720,true,pre-implementation-capture,true,29.453125,0,20.46875,44,false,/en/software/r4-safe-tool-08,0,true
en,/en/software,1,768,9,12,12,2,false,all-products,104,0,false,false,"{""left"":648.453125,""right"":744,""top"":830,""bottom"":876,""width"":95.546875,""height"":46}","{""left"":45,""right"":353,""top"":856.390625,""bottom"":900.390625,""width"":308,""height"":44}",350,350,true,720,720,true,pre-implementation-capture,true,295.453125,0,19.609375,44,false,/en/software/r4-safe-tool-09,0,true
en,/en/software,1,768,10,12,12,2,true,all-products,104,104,false,false,"{""left"":648.453125,""right"":744,""top"":830,""bottom"":876,""width"":95.546875,""height"":46}","{""left"":415,""right"":619,""top"":856.390625,""bottom"":900.390625,""width"":204,""height"":44}",350,350,true,720,720,true,pre-implementation-capture,true,29.453125,0,19.609375,44,false,/en/software/r4-safe-tool-10,0,true
en,/en/software,1,768,11,12,12,2,false,all-products,104,0,false,false,"{""left"":648.453125,""right"":744,""top"":830,""bottom"":876,""width"":95.546875,""height"":46}","{""left"":45,""right"":353,""top"":856.25,""bottom"":900.25,""width"":308,""height"":44}",350,350,true,720,720,true,pre-implementation-capture,true,295.453125,0,19.75,44,false,/en/software/r4-safe-tool-11,0,true
en,/en/software,1,768,12,12,12,2,true,all-products,104,104,false,false,"{""left"":648.453125,""right"":744,""top"":830,""bottom"":876,""width"":95.546875,""height"":46}","{""left"":415,""right"":619,""top"":856.25,""bottom"":900.25,""width"":204,""height"":44}",350,350,true,720,720,true,pre-implementation-capture,true,29.453125,0,19.75,44,false,/en/software/r4-safe-tool-12,0,true
en,/en/software?page=2,2,768,1,12,12,2,false,all-products,104,0,false,false,"{""left"":648.453125,""right"":744,""top"":830,""bottom"":876,""width"":95.546875,""height"":46}","{""left"":45,""right"":353,""top"":855.953125,""bottom"":899.953125,""width"":308,""height"":44}",350,350,true,720,720,true,pre-implementation-capture,true,295.453125,0,20.046875,44,false,/en/software/r4-safe-tool-13,0,true
en,/en/software?page=2,2,768,2,12,12,2,true,all-products,104,104,false,false,"{""left"":648.453125,""right"":744,""top"":830,""bottom"":876,""width"":95.546875,""height"":46}","{""left"":415,""right"":619,""top"":855.953125,""bottom"":899.953125,""width"":204,""height"":44}",350,350,true,720,720,true,pre-implementation-capture,true,29.453125,0,20.046875,44,false,/en/software/r4-safe-tool-14,0,true
en,/en/software?page=2,2,768,3,12,12,2,false,all-products,104,0,false,false,"{""left"":648.453125,""right"":744,""top"":830,""bottom"":876,""width"":95.546875,""height"":46}","{""left"":45,""right"":353,""top"":855.8125,""bottom"":899.8125,""width"":308,""height"":44}",350,350,true,720,720,true,pre-implementation-capture,true,295.453125,0,20.1875,44,false,/en/software/r4-safe-tool-15,0,true
en,/en/software?page=2,2,768,4,12,12,2,true,all-products,104,104,false,false,"{""left"":648.453125,""right"":744,""top"":830,""bottom"":876,""width"":95.546875,""height"":46}","{""left"":415,""right"":619,""top"":855.8125,""bottom"":899.8125,""width"":204,""height"":44}",350,350,true,720,720,true,pre-implementation-capture,true,29.453125,0,20.1875,44,false,/en/software/r4-safe-tool-16,0,true
en,/en/software?page=2,2,768,5,12,12,2,false,all-products,104,0,false,false,"{""left"":648.453125,""right"":744,""top"":830,""bottom"":876,""width"":95.546875,""height"":46}","{""left"":45,""right"":353,""top"":855.671875,""bottom"":899.671875,""width"":308,""height"":44}",350,350,true,720,720,true,pre-implementation-capture,true,295.453125,0,20.328125,44,false,/en/software/r4-safe-tool-17,0,true
en,/en/software?page=2,2,768,6,12,12,2,true,all-products,104,104,false,false,"{""left"":648.453125,""right"":744,""top"":830,""bottom"":876,""width"":95.546875,""height"":46}","{""left"":415,""right"":619,""top"":855.671875,""bottom"":899.671875,""width"":204,""height"":44}",350,350,true,720,720,true,pre-implementation-capture,true,29.453125,0,20.328125,44,false,/en/software/r4-safe-tool-18,0,true
en,/en/software?page=2,2,768,7,12,12,2,false,all-products,104,0,false,false,"{""left"":648.453125,""right"":744,""top"":830,""bottom"":876,""width"":95.546875,""height"":46}","{""left"":45,""right"":353,""top"":855.53125,""bottom"":899.53125,""width"":308,""height"":44}",350,350,true,720,720,true,pre-implementation-capture,true,295.453125,0,20.46875,44,false,/en/software/r4-safe-tool-19,0,true
en,/en/software?page=2,2,768,8,12,12,2,true,all-products,104,104,false,false,"{""left"":648.453125,""right"":744,""top"":830,""bottom"":876,""width"":95.546875,""height"":46}","{""left"":415,""right"":619,""top"":855.53125,""bottom"":899.53125,""width"":204,""height"":44}",350,350,true,720,720,true,pre-implementation-capture,true,29.453125,0,20.46875,44,false,/en/software/r4-safe-tool-20,0,true
en,/en/software?page=2,2,768,9,12,12,2,false,all-products,104,0,false,false,"{""left"":648.453125,""right"":744,""top"":830,""bottom"":876,""width"":95.546875,""height"":46}","{""left"":45,""right"":353,""top"":856.390625,""bottom"":900.390625,""width"":308,""height"":44}",350,350,true,720,720,true,pre-implementation-capture,true,295.453125,0,19.609375,44,false,/en/software/r4-safe-tool-21,0,true
en,/en/software?page=2,2,768,10,12,12,2,true,all-products,104,104,false,false,"{""left"":648.453125,""right"":744,""top"":830,""bottom"":876,""width"":95.546875,""height"":46}","{""left"":415,""right"":619,""top"":856.390625,""bottom"":900.390625,""width"":204,""height"":44}",350,350,true,720,720,true,pre-implementation-capture,true,29.453125,0,19.609375,44,false,/en/software/r4-safe-tool-22,0,true
en,/en/software?page=2,2,768,11,12,12,2,false,all-products,104,0,false,false,"{""left"":648.453125,""right"":744,""top"":830,""bottom"":876,""width"":95.546875,""height"":46}","{""left"":45,""right"":353,""top"":856.25,""bottom"":900.25,""width"":308,""height"":44}",350,350,true,720,720,true,pre-implementation-capture,true,295.453125,0,19.75,44,false,/en/software/r4-safe-tool-23,0,true
en,/en/software?page=2,2,768,12,12,12,2,true,all-products,104,104,false,false,"{""left"":648.453125,""right"":744,""top"":830,""bottom"":876,""width"":95.546875,""height"":46}","{""left"":415,""right"":619,""top"":856.25,""bottom"":900.25,""width"":204,""height"":44}",350,350,true,720,720,true,pre-implementation-capture,true,29.453125,0,19.75,44,false,/en/software/r4-safe-tool-24,0,true
en,/en/software?page=3,3,768,1,1,1,2,false,all-products,104,0,false,false,"{""left"":648.453125,""right"":744,""top"":830,""bottom"":876,""width"":95.546875,""height"":46}","{""left"":45,""right"":353,""top"":855.953125,""bottom"":899.953125,""width"":308,""height"":44}",350,350,true,720,720,true,pre-implementation-capture,true,295.453125,0,20.046875,44,false,/en/software/r4-safe-tool-25,0,true
en,/en/software,1,1024,1,12,12,3,false,all-products,104,0,false,false,"{""left"":904.453125,""right"":1000,""top"":830,""bottom"":876,""width"":95.546875,""height"":46}","{""left"":45,""right"":315,""top"":855.953125,""bottom"":899.953125,""width"":270,""height"":44}",312,312,true,976,976,true,test-only-exclusion-disabled,true,589.453125,0,20.046875,44,false,/en/software/r4-safe-tool-01,0,true
en,/en/software,1,1024,2,12,12,3,false,all-products,104,0,false,false,"{""left"":904.453125,""right"":1000,""top"":830,""bottom"":876,""width"":95.546875,""height"":46}","{""left"":377,""right"":647,""top"":855.953125,""bottom"":899.953125,""width"":270,""height"":44}",312,312,true,976,976,true,test-only-exclusion-disabled,true,257.453125,0,20.046875,44,false,/en/software/r4-safe-tool-02,0,true
en,/en/software,1,1024,3,12,12,3,true,all-products,104,104,false,false,"{""left"":904.453125,""right"":1000,""top"":830,""bottom"":876,""width"":95.546875,""height"":46}","{""left"":709,""right"":875,""top"":855.953125,""bottom"":899.953125,""width"":166,""height"":44}",312,312,true,976,976,true,test-only-exclusion-disabled,true,29.453125,0,20.046875,44,false,/en/software/r4-safe-tool-03,0,true
en,/en/software,1,1024,4,12,12,3,false,all-products,104,0,false,false,"{""left"":904.453125,""right"":1000,""top"":830,""bottom"":876,""width"":95.546875,""height"":46}","{""left"":45,""right"":315,""top"":855.625,""bottom"":899.625,""width"":270,""height"":44}",312,312,true,976,976,true,test-only-exclusion-disabled,true,589.453125,0,20.375,44,false,/en/software/r4-safe-tool-04,0,true
en,/en/software,1,1024,5,12,12,3,false,all-products,104,0,false,false,"{""left"":904.453125,""right"":1000,""top"":830,""bottom"":876,""width"":95.546875,""height"":46}","{""left"":377,""right"":647,""top"":855.625,""bottom"":899.625,""width"":270,""height"":44}",312,312,true,976,976,true,test-only-exclusion-disabled,true,257.453125,0,20.375,44,false,/en/software/r4-safe-tool-05,0,true
en,/en/software,1,1024,6,12,12,3,true,all-products,104,104,false,false,"{""left"":904.453125,""right"":1000,""top"":830,""bottom"":876,""width"":95.546875,""height"":46}","{""left"":709,""right"":875,""top"":855.625,""bottom"":899.625,""width"":166,""height"":44}",312,312,true,976,976,true,test-only-exclusion-disabled,true,29.453125,0,20.375,44,false,/en/software/r4-safe-tool-06,0,true
